,artist_popularity,followers,genres,id,name,track_id,track_name_prev,type
35511,44,8548,[],2nkAu4P6EVeQpXxiEhPTH6,Ezra Koenig,2YKcA5ZkWQfVHd7bMIv4iw,track_19,artist
35512,29,373,['norwegian pop rap'],4YgKe7DKZavBNPNmesZHVq,Smeke Reven,6DdP946gMNYsg0tytx18eR,track_15,artist
35513,41,2138,[],38yRIy4CLmtrEEedZzjNoS,Chemise,1wPuzroWKHgRcilvHUZNen,track_31,artist
35514,61,302219,"['brostep', 'catstep', 'complextro', 'edm', 'electro house', 'electronic trap', 'fidget house', 'moombahton', 'zapstep']",3qnMl4DHT4gndzFAcG4FlM,Kill The Noise,3hoBPy2e3U2rby8g9G7SOH,track_17,artist
35515,55,98766,['canadian country'],720fJ5sGqAOhvU2IUypqIr,Lennon & Maisy,5cmvTvxqKFhr7U5sjNQ7Ce,track_12,artist
35516,54,371119,"['brazilian rock', 'rock gaucho']",2sFXe6NbmT3k7Qy4N8fE7f,Fresno,3J1cVXWCry0CFdmNM0WGDO,track_9,artist
35517,52,45409,"['disco', 'motown']",6oV3BNm1Gj2GGgpYknc5TN,George McCrae,6pMHMzwTsWIxLigr54GGVm,track_38,artist
35518,17,452,[],6TT6ROMubk5Q4ANQlhnjSb,Lokate,6QCMjCsyCr6XDB8aiVC39w,track_19,artist
35519,23,190,[],0GMXBmui8DDeOnIhJIz1Bd,Deniz Jaspersen,5foyXTN5OMOJtOs5fHC54g,track_66,artist
35520,52,384142,['brazilian rock'],4PTd1rpXV7XDffOuLY7M0z,Scalene,62o0yW8I2aq5fOfeP67JNO,track_14,artist
35521,15,16,[],3boAbyPUPORd85tJjHNDJH,Bay C,6QCMjCsyCr6XDB8aiVC39w,track_20,artist
35522,51,2644,"['acid house', 'chicago house', 'hip house']",5obQFNrkFoWB51hm1JTHMw,Jamie Principle,4oNM6CscdoUZDHvzl18nbt,track_32,artist
35523,23,802,[],2pUNTeEjhVvWqvjs3VTQYP,Vögel die Erde essen,1Uy9XJf2BYD2SNKnJg8r9N,track_73,artist
35524,31,3640,"['blues-rock', 'electric blues', 'modern blues']",3C0ppkCJLxigPlyVEzRghR,Dave Meniketti,7ewo1NNiDOLak2Kt5y0wId,track_21,artist
35525,44,137090,"['alternative r&b', 'neo r&b', 'neo soul', 'r&b', 'urban contemporary']",4hVcxmC7igpot32EzQf7IR,Amel Larrieux,7CgxqK4pPwIv6osgkU7A4n,track_22,artist
35526,51,35420,"['brostep', 'catstep', 'chillstep', 'complextro', 'edm', 'electro house', 'tracestep']",4UNnRb4LN2hGtbtMfPzMhg,Muzzy,6ckslfZkQrCaYfHj9vJZLf,track_27,artist
35527,67,61217,['gauze pop'],0CjWKoS55T7DOt0HJuwF1H,Bipolar Sunshine,0c2r4R6A5eSz1yqrSvMkmj,track_75,artist
35528,46,126266,"['black metal', 'black thrash', 'death metal', 'melodic death metal', 'metal', 'norwegian black metal', 'norwegian metal', 'pagan black metal', 'symphonic black metal', 'viking metal']",2mVTkiwfm4ic6DnHpmFq8K,Immortal,56nzy7oZcXjCsgSwspgXwp,track_13,artist
35529,32,4004,['dutch hip hop'],73objEnuVYK9Kr3e3f6ciZ,Matarr,1JwmstDcNs482b7LaPKSdQ,track_12,artist
35530,59,136039,['underground hip hop'],2PU4qFehXQF7WnlFsJpBiJ,Raury,4co1fFBjEZ0y0FQsqYEMZX,track_31,artist
35531,55,34249,['canadian folk'],2LgklPXmvWVOQfzPVkuChg,Scott Helman,6tYi93Nes84arkBcgesJbQ,track_92,artist
35532,49,115983,"['black metal', 'death metal', 'deathgrind', 'gothenburg metal', 'groove metal', 'melodic death metal', 'metal', 'speed metal', 'swedish death metal', 'swedish metal', 'technical death metal']",6YXarbjg36ODFPez0PnOlD,At The Gates,2Vy4z1ZUN7RvN7syWI2yef,track_25,artist
35533,39,820,[],7pCceRnt5WCHV1TJKCthzg,Skinto,2FeLUjBCX9h8NpCjHSqVUO,track_17,artist
35534,51,9730,['bossa nova'],5b2ylVrhm7GKFoUjuNk1Op,Vinícius,13phYi072bj5ibxBx4VhQC,track_2,artist
35535,48,99349,"['hardcore punk', 'post-hardcore', 'swedish hardcore', 'vegan straight edge']",5sdxGvwxI1TkTA6Pu2jnTb,Refused,0C9JzWHcKsyY8AzgCM97h0,track_32,artist
35536,54,7496,"['atl trap', 'vapor trap']",4ke9HXbejpYVMhbOjSa4le,Lil Gotit,12DHm8dbjTmL7yT63Tf0MN,track_20,artist
35537,63,607478,"['alternative metal', 'groove metal', 'melodic death metal', 'melodic metalcore', 'metalcore', 'nu metal', 'post-grunge', 'rap rock']",2zgG1GPDvjaBgxeQaVXI14,All That Remains,7hROCYMO5SM6l08ijv28fD,track_38,artist
35538,1,4,[],1mS7FyyBgHImbVjO0MqAqz,Brakko,2FeLUjBCX9h8NpCjHSqVUO,track_20,artist
35539,33,21741,"['brega', 'jovem guarda']",28OXKV4Lc2sbW9eMhwgH1P,Os Incríveis,0mrP69xWBmlnixuVLFqCSl,track_4,artist
35540,4,3,[],1QFG3wowDS1zvFPrvjhF71,Jonathan Gooch / Spor,0ewIlUfEWVYkpELdl0pA6R,track_44,artist
35541,65,180424,"['atl hip hop', 'atl trap', 'detroit trap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop', 'vapor trap']",1ZLO8d7zll1WeQJUHaxQer,HoodRich Pablo Juan,4CVnmHGwDgZFXeWzYq6TfC,track_27,artist
35542,67,1549052,"['alternative metal', 'death metal', 'groove metal', 'hard rock', 'metal', 'nu metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal']",1IQ2e1buppatiN1bxUVkrk,Slayer,4NZULbJFgJhObFttStzLSH,track_46,artist
35543,41,1272,[],1j9gc3pKrn1Opp0McuZlA4,Beri,5kaTtlsJuQI6KUbIYYQRYJ,track_6,artist
35544,32,14848,"['brega', 'jovem guarda']",2ph3uep2AopkQ4romPAik0,Wanderlea,6jIXbhXH68WuTHkVYowty1,track_8,artist
35545,54,166669,"['breakbeat', 'brostep', 'deep dnb', 'drum and bass', 'neurofunk']",4YWj8sohRDjL9deiuRvEEY,Noisia,7lLbnqVEA5vvgYEmyvBy2r,track_18,artist
35546,71,5036,"['dark trap', 'underground hip hop']",6HhsbprrJmKeaH8SgSlGge,Kin$oul,15Y949TGjUppdT78h0S49P,track_42,artist
35547,43,41174,"['brutal deathcore', 'death core', 'death metal', 'djent', 'technical death metal']",3C5R32AIZlLfMa3uxLEYrU,Fallujah,1XKsXJNLWiOsd45j0PZMgD,track_52,artist
35548,29,954,['rhythm and blues'],2KL7KDeEPo4rOiM94NaWrq,The Swallows,6ksbzIfJqlE7gYNpp0oTAt,track_7,artist
35549,25,5445,"['brega', 'jovem guarda']",1p2qEovTEiK39UsyaO3f5B,Leno e Lilian,4bknuKCPtWRxyIUk5DS1i8,track_9,artist
35550,30,1700,[],4Gcl52gLCpuse5wZT8hDWa,MC Bassman,2iJ8z70SXwM0v8iI9eaHQq,track_27,artist
35551,55,347828,"['belgian pop', 'neo soul']",5Oc4knEQaid8K7AFqO5lHu,Selah Sue,6JgcvBzP4qqSGbop2paTE5,track_79,artist
35552,27,6763,['brega'],7MnA8pxwugylmIS9NeDJdT,Nilton Cesar,53NCV4SfAYxb3bP8sxyBO3,track_21,artist
35553,34,2314,"['bass house', 'deep rai', 'jump up']",35dxfY1wywqVRUEaVuMm13,Bou,2iJ8z70SXwM0v8iI9eaHQq,track_28,artist
35554,72,932268,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",3HiuzBlSW7pGDXlSFMhO2g,Young Dolph,7FREL97FImTdOrBHZCP8DV,track_52,artist
35555,39,3404,['classical era'],07GFs4QjIiUspOwYP24qP5,Carl Stamitz,5cz2oCi74w9UHIO8PMKq7n,track_10,artist
35556,20,1247,[],4pJ8HL3kT31Gc3fqXQBG9c,RMS,2e0NJsmwKb8BbehZTWbPsE,track_30,artist
35557,37,191,['chamber orchestra'],18xTTgRfO22IVadjh3QTf3,German Chamber Academy Neuss,6AjAoIujyZaQmVZV0L9BmY,track_14,artist
35558,55,206843,"['alternative rock', 'emo', 'experimental rock', 'grunge', 'indie rock', 'lo-fi', 'math rock', 'new wave', 'noise pop', 'noise rock', 'post-hardcore', 'post-punk', 'punk']",62sC6lUEWRjbFqXpMmOk4G,Fugazi,5FFowl1Ve4S5OehL6OywSg,track_17,artist
35559,26,1660,['deep dnb'],6CNd7Wpb36Ls8k7eHRWX3T,Malux,5B9SPG9WN0Tw16HvkQEPrg,track_31,artist
35560,35,41,[],7a44cyAl95qBnxLeotPqBo,Christoph Konig,5fJpRGLtLoBRUg1AmzaYzq,track_23,artist
35561,26,321,[],6vqCmRUfUzOS1Dhi1vwzY5,No Concept,7xXZJelba5ftv86noXoLby,track_43,artist
35562,51,171012,"['europop', 'eurovision', 'swedish pop']",4zGH6gaO4NohcfCXZ31bQG,Eric Saade,42w5HFT606QdSKOlOo4abl,track_20,artist
35563,35,26,[],5ZfwTosSm2fOJQSowCe3Jl,Soloists Européens Luxembourg,5fJpRGLtLoBRUg1AmzaYzq,track_24,artist
35564,43,30452,"['alternative pop', 'alternative rock', 'art rock', 'dance rock', 'dance-punk', 'dream pop', 'experimental', 'experimental rock', 'gbvfi', 'indie rock', 'jangle pop', 'lo-fi', 'new jersey indie', 'new wave', 'no wave', 'noise pop', 'post-punk', 'power pop', 'punk blues', 'slow core', 'twee pop', 'uk post-punk']",4UETUdF77BfyJ7fEFVztr3,The Feelies,2EYVK2tcz2AIOcs87BhwyR,track_27,artist
35565,55,57713,"['dancehall', 'dub', 'lovers rock', 'reggae', 'rock steady', 'roots reggae', 'ska']",312pFk2xpEwYWLGPehc4Nu,John Holt,5wFE44nNM63xwDk02IcIVT,track_45,artist
35566,48,57985,"['classical', 'early modern classical']",11T8SOX82xraocZzUXzkvM,Hector Berlioz,5AW7mqq6Ne8RtMOXzPr72o,track_30,artist
35567,41,9294,"['drum and bass', 'jungle', 'ragga jungle']",3QR3QV1qQuTpcy1DIqOw9j,Top Cat,6M1mJ5yBMXSJL0lblDBFM0,track_48,artist
35568,61,4011,['chicago rap'],3IaKn0ExWTMPqa0mscUYw3,Only The Family,5i0eJv1DzuyhaYnro4wTKg,track_74,artist
35569,31,4759,"['scandinavian r&b', 'swedish soul']",6K6JhPFZbq6tq35IOH4WBg,Kaah,4g44ajm62yDCrNAsJunyKO,track_43,artist
35570,37,5897,"['classical performance', 'orchestral performance']",6Aqj71kXAhQv3GncDt9gfx,Sergiu Celibidache,5fFq3Vh0Z6otwUcMWOJVbL,track_43,artist
35571,38,153,[],1TSyM7PiY3ZgFteD9mKa4W,MVRE,1RIPC7KOZLDxEgL5ydXfDI,track_47,artist
35572,28,550,[],53PQcfQVWV5FU1Mh7Of1yP,Kwashibu Area Band,4dqT5slEDm4TCG8TKako0t,track_3,artist
35573,40,359,[],2YWNmklKbU5v9RpVsfHWbU,Orchestre des Champs-Élysées,3x5IK1Z6Vm3F2nA9AAL3Ez,track_54,artist
35574,53,238978,"['alternative rock', 'dance rock', 'dark wave', 'experimental', 'gothic rock', 'industrial', 'industrial rock', 'new romantic', 'new wave', 'post-punk', 'uk post-punk']",5N5tQ9Dx1h8Od7aRmGj7Fi,Bauhaus,1cPf2khrcp6iRfTGFisSoS,track_39,artist
35575,45,195,[],2j2uBiivL2NgRpaAkxNzCt,Head Quattaz,6JL4CTixFj9Dfb5Uu29fzr,track_58,artist
35576,18,102,[],3XQnrGFC2HRRgTt2N2TXWC,Fred Fisher,6qjqjWxDUQJ9XPfCzwxPOW,track_12,artist
35577,49,9152,['welsh indie'],71NBOcJ9lMeXqnbnya1z0x,Himalayas,4YZVtRbdGOhHdGNi4JpCL5,track_12,artist
35578,21,160,[],2F4tyujNuSw8UiWfwujwP8,Los Jardines De Bruselas,46Gy1COudqNneT29PmGn18,track_8,artist
35579,52,114950,['brazilian reggae'],1fB70H0nL0avbtQEGi8pLE,Edu Ribeiro,0gRNBFAXFhq1Z8QgTd0aXI,track_2,artist
35580,65,182621,"['dance pop', 'electropop', 'indie poptimism', 'pop', 'post-teen pop']",4N874uPqBka1QiCvnCVOtr,Phoebe Ryan,4Vpjh5VlV7rnPZGqVJUxrV,track_104,artist
35581,51,51084,"['afrobeat', 'afropop', 'chicha', 'mande pop', 'world']",7xT0arvCDupDU1YYy0BNv9,Orchestra Baobab,2R3cAh0hgAGDE4XTFZGBwC,track_13,artist
35582,57,34602,"['garage rock', 'modern alternative rock', 'modern blues rock', 'modern rock']",6VTvaLJ9arNmKi8e1ekOwW,cleopatrick,3RqsmDeM6I4A9D3crErhaq,track_26,artist
35583,20,35,[],5VobYKUef5ad2uLz9GueNN,The Will,7dwSrczuOTGtbjym6DgKiX,track_12,artist
35584,54,102624,"['dancehall', 'french reggae', 'lovers rock', 'reggae', 'roots reggae']",3VV18HyGcfLTqNjSjbROA1,Morgan Heritage,2AjdmsnHJO3FvGvh3giPT0,track_4,artist
35585,54,11943,[],7tLRDdqaS3HlX9cLbpY3Hl,Mario Domm,0JYdkP4Kz0ixmSfTTPvECC,track_17,artist
35586,12,63,['afrobeat'],06eyiiZcYZf4SRTlsMxWxa,Yahoos,632SVgEJovjLpTfNFp2M5s,track_24,artist
35587,64,315549,"['baile pop', 'funk carioca', 'funk ostentacao']",56yC2Kq7eS346CgJpld4Bc,Mc Pocahontas,6zdrUt0j8guhZfcSF6X2Sb,track_15,artist
35588,23,495,['deep latin alternative'],4JcqYzQvxEEH6j8DWHOmYq,Nubes en mi casa,2mkbfKX5Vd4bNfhEMQxPj1,track_21,artist
35589,41,459,[],38PMIrBJUOQPsodw4MpIXO,Armandinho,601espde05awIjtN8fA62N,track_6,artist
35590,24,799,['arab alternative'],0RSZW3LaHlf4SHyRtX5BGe,Nathalie Saba,4HAw501fOG5TeZdLibO9kT,track_2,artist
35591,20,1426,"['funana', 'morna']",7k1xtKMpdzF4wUttO6nv1f,Os Tubarões,5r4EQ9mw1gtbwu0GKYeION,track_33,artist
35592,71,1785355,"['brazilian electronica', 'funk carioca', 'funk ostentacao']",1cYhx7ZOhYoVmnDPb9KMwo,Mc Davi,1R1HmdunvOnEK4bibKp7q5,track_17,artist
35593,40,1953,['pop folk'],6KGv0PaZVxmtUozMBfsOaO,Hanging Valleys,1Tg7CtxMStiaUgYT4tAUPn,track_27,artist
35594,36,162,[],7wmoXnOy6YpMuJBi0ecGNc,Sander Frois,5e0rZS0jG0itdKzdgqfcaS,track_9,artist
35595,33,2062,[],7zUEJRavunKtqi2n029IHn,Mohamed El Sharnouby,3sELGQFkm5mIvjM69u3Qhb,track_3,artist
35596,28,4661,"['afrobeat', 'classic afrobeat']",1zlDVq7isxuxMGTueub0K3,Marijata,4l8N1IPZW1NpL4RnWbCiAj,track_34,artist
35597,60,286,[],0tvACMjTDrW7HCo4F2wiIb,DJ RD,0qFHLde09T8wwoxQOhGtJQ,track_25,artist
35598,17,498,['grand rapids indie'],7M3FasmCh6IGCbclVAkoy0,FADE,0SFt78wm82Z8gqM4elv1yA,track_32,artist
35599,39,433,[],1Fcj65oeOkCuehUQ62Hntb,Marcelo Mira,4dR1Bk7s58MWd1GpqA2jEz,track_10,artist
35600,15,22,[],4AbKfBMpOmnjneoluRhPXs,Moseeqa Band,6BjrMhjcQ0ZWOKkxxOzh8G,track_7,artist
35601,44,163,[],0VjN7ASjJCJTldoryWvxM4,Eliades Ochoa & Bassekou Kouyaté,0RxOwIbcKkIIYlofyLznGY,track_39,artist
35602,51,206714,"['blues', 'blues-rock', 'classic rock', 'electric blues', 'memphis soul', 'soul blues', 'traditional blues']",5aygfDCEaX5KTZOxSCpT9o,Albert King,43pSOFF21ZaKe6yN2otmKK,track_7,artist
35603,17,189,[],7j4uNLBV8DCEP06Glxek0x,Whiplash Girlchild,0BENEFX5JwgXgISlhVSI25,track_50,artist
35604,39,11072,['brazilian reggae'],6LfQE4LtgsdC4zhgDjDzMR,Sine Calmon,5COQM6NLq1TJ4J6u6YQAut,track_12,artist
35605,30,12832,['mahraganat'],2iToE4LH0W9zs4hVw3A7m6,Mahmoud El Leithy,72TbP7lgOyZj7RnHpXXhmb,track_17,artist
35606,27,1939,['quebec indie'],5IpvS5ea4bymk3HpP1jVU4,Poirier,2SnnSL2VK4bqtf7h5uSfP5,track_3,artist
35607,55,129153,"['blues', 'blues-rock', 'country blues', 'country rock', 'folk', 'folk rock', 'mellow gold', 'modern blues', 'piedmont blues', 'roots rock', 'singer-songwriter', 'traditional blues', 'traditional folk']",1CPwHx5lgVxv0rfcp7UXLx,Ry Cooder,439kdOcVhEp5gQ67eYNkKG,track_12,artist
35608,23,1119,[],7kozwFzsWMkLsAO2h3X2AP,Cheval Sombre,0UdXOHqIoAGwSvTUI8XbED,track_67,artist
35609,39,1205,[],04Wl7AcDNA0mJ27Zhlbfik,Duda,0t4MCIeGmICOWVlInY3lDp,track_15,artist
35610,14,2399,['egyptian pop'],3A7o3y5EcWChblXEPCBQmK,Yehia Alaa,23ydHkmdxRZSFi0ljfyyKI,track_36,artist
35611,27,898,[],2LwqwmIDSWwNV1lDjqKqCN,Samito,2SnnSL2VK4bqtf7h5uSfP5,track_4,artist
35612,55,128173,"['blues', 'blues-rock', 'country blues', 'electric blues', 'modern blues', 'piedmont blues', 'traditional blues']",6iDaoPZVgxrTkndDCisX8F,Keb' Mo',3tvyQCSm1QcWURgGvygvke,track_13,artist
35613,35,10585,"['pagan black metal', 'voidgaze']",5eh1n96NC6g34nPqpIItIo,Violet Cold,57VzB0aPVjJ7Pfprw21b53,track_4,artist
35614,49,186364,"['axe', 'brazilian reggae']",4kFDUmta3ihdpLBVLh1Vhw,Edson Gomes,1OPzAFTTukNsIk6fWveNpJ,track_19,artist
35615,19,168,['finnish hip hop'],5TnqqxHZEXWU7EEPDyiuTZ,LGNDRY,1BIS3Wdb8Dhx6HVA1YXVn7,track_31,artist
35616,38,13785,[],5Vby8ALwGN41v2nXpu2TSO,Melissa Laveaux,427JezWvn2Lk4bGWZ3ewjI,track_9,artist
35617,37,24056,"['acoustic blues', 'blues', 'boogie-woogie', 'chicago blues', 'electric blues', 'jazz blues', 'piano blues', 'traditional blues']",0xeI9Z0Uhs8bYGBRpqq88X,Otis Spann,5ZUxxja3WzBZUFF6P9M9HN,track_26,artist
35618,37,7440,['deep chiptune'],77s5NAGQbxu8oLstaqSwHE,MASTER BOOT RECORD,2Siu6od8M6gbjRlNbQkRVM,track_9,artist
35619,48,78909,"['bossa nova', 'brazilian modern jazz', 'brazilian soul', 'mpb', 'rock nacional brasileiro', 'samba']",19nFjml2GjS4LuL4NrDa7D,Ed Motta,496IpCIje0jGo3mLAiBrYu,track_23,artist
35620,4,32,[],57I0wEuRpFPzqFEQTKjP2X,Kizaba,4LPCCa1dNgZa0gOnLa0jBs,track_10,artist
35621,41,1125,[],1jXRYAZjergBNpKDFecOip,Steve Gibbs,2OIExf8hOOvrwaVV5ibZWL,track_7,artist
35622,24,4501,['canadian experimental'],2QRoohviRnCgnokZ6KI7mc,YAMANTAKA // SONIC TITAN,3A06YVJMJngTwscF0v5ImS,track_30,artist
35623,4,159,[],5HYGGaTbwfgz06NxEcbKkN,Briga,2ZRMR0XblV9CzXhBQHEjSe,track_27,artist
35624,42,13924,"['bow pop', 'cello', 'compositional ambient']",2YJXo1ERQAO7r4hQtu2vFc,Julia Kent,1WEGB2t1ZYHjQODNPaiftb,track_18,artist
35625,35,17830,"['djent', 'jazz metal', 'mathcore', 'nintendocore']",5r1fQsxkiQl0VwUlERnDBP,Car Bomb,489tmjoF83YOeyCku1KoWO,track_31,artist
35626,4,0,[],7wL4vEVDgf4KGujlBUdZje,Michael Wilsaw,6Eifn9gRjlI752k2XGGFD6,track_18,artist
35627,16,1119,['sega'],3k3Pl5MjMvYyExp5nzu5eG,Christine Salem,29bNASzUYFpIy5ztVlUDpM,track_49,artist
35628,34,779,[],25LdlONj9Bqey3JfONV52I,Ido Shoam,70y0g2FUkVavdad0DowW1I,track_7,artist
35629,42,50451,"['australian metal', 'avantgarde metal', 'jazz metal', 'melodic death metal', 'pagan black metal', 'progressive metal', 'technical death metal']",5kbidtcpyRRMdAQUnI1BG4,Ne Obliviscaris,1XG431imdmlF85OMk96u48,track_39,artist
35630,8,26,['west african jazz'],6zoeBYsisboG63bJsCkb69,Orchestre De La Garde Republicaine,6Eifn9gRjlI752k2XGGFD6,track_21,artist
35631,26,4955,['classic canadian rock'],4fd8mrtRK863BrE37LgITd,Rough Trade,4kuxRQnF3wEm2BkM1XvRkD,track_8,artist
35632,23,1990,[],49d2bgSWPNrKTCWDBk01Jk,בן זיני וטיילור,2zltj9cICApC1s41yixiou,track_12,artist
35633,26,4084,['brutal deathcore'],5UYpPowESfmqU3fD6fJFox,Kardashev,5ITVaGW0oLCsSOcdFyfqTt,track_54,artist
35634,42,1023,"['otacore', 'scorecore']",4cyHkKiXAQkIWXJ4pi2TIP,Franco Albertini,1DnrBDAxlya1LkckMxFpW8,track_50,artist
35635,26,80,[],1IqgAjVYY55bVAaRAtkwFD,Pierre Boussaguet,2kz34GxW4BEGUYTWuJIzlB,track_37,artist
35636,62,619966,['modern alternative rock'],5Tf4EH8tDvznnjULcFxkIl,Alex Clare,2Lln1D1SyFAADEvhkX8X8Z,track_2,artist
35637,12,407,[],0LWYskUMAl7yfXBLrWu5Ab,Skilla,69oD1izwgLk0v6kXayGoz9,track_10,artist
35638,7,631,[],3Yd2ZhjS1tojXwSKm4MvvG,Dreamarcher,153T7PHRWlhUbVN7SXKCqI,track_60,artist
35639,47,408,['focus'],0VMJjZwrZ7LRrSvBMSLuR8,Conrad Sieverts,5R3VFevA9XCuAlRlqCazge,track_52,artist
35640,57,236775,"['chanson', 'french rock']",4RN2vlFWepLa46qQIU2PHs,Jacques Brel,6EzADMNXIt8BB85ts1UhMe,track_38,artist
35641,6,81,['manchester hip hop'],6dCwnelmiFbtXKfVmrWx44,Lady Ice,2tY5nAtXX3ieo912UksFlT,track_13,artist
35642,43,14659,"['djent', 'progressive deathcore']",0gZTdTYGI2ABqOENQ31u5e,Berried Alive,24c2sKRxeglNkFeHgXnKRB,track_61,artist
35643,52,594,[],3REVD4IKt3lmdKJ3j9HTzz,Becca,74wgevN4xySjnhXlkSLxqM,track_53,artist
35644,31,1,[],1Yks2GE5dkSQ7LH86hL8Zg,Stéphane Gaubert,6EzADMNXIt8BB85ts1UhMe,track_42,artist
35645,38,120,[],1569hvm0IW3DHOfruYP2lM,Robbie Rosen,19QCUj5O3I9t9zRkJ4w98D,track_29,artist
35646,21,824,[],7kcQqnnBCPSa28dVFfG43Q,Stephen Brodsky,5LXLRAP3lwnvWAb14bxFXF,track_16,artist
35647,34,4877,[],4rHZDNrVu2XkdO7eysOHei,Julie Christmas,4ABO6X3vc2Y6QFFT6YPjgU,track_64,artist
35648,48,50789,['chanson'],4XYH5Be5pn1qkxhfaID3J5,Jane Birkin,5fDSaYSBr8it2Nvs32xOvd,track_50,artist
35649,51,5783,['brazilian house'],6Mt8or6ZkKPJSSECpY7Pu5,Malifoo,4ARuO0OvWYWc8IjmnRCtSo,track_64,artist
35650,35,9816,"['ambient', 'compositional ambient', 'drift', 'drone', 'nu age', 'shoegaze', 'warm drone']",77SQlBEZyyJ7neYnlp0cDl,Benoît Pioulard,7LRZCsFCVFdHBwTD3Y0fS8,track_18,artist
35651,48,408,['focus'],1T6WU2UcLZhrtMLEva6RJl,Algoth Holmes,4jt9Dt3XgsnTvYbodHH12q,track_67,artist
35652,45,21423,['chanson'],1n1k5yFQxYhohOmSWVmTo6,Enrico Macias,3Ggk8qIlOf5GxIZCqplbj6,track_57,artist
35653,79,4809670,"['modern rock', 'pop punk', 'punk']",6FBDaR13swtiWwGhX1WQsP,blink-182,3fMnNG6pX8eLrJbfM9KfFT,track_77,artist
35654,13,96,[],3LbdoawW4TBW8pF2tqbvNc,45Diboss,4t5hXKesSloqmZ4RTEE05p,track_30,artist
35655,68,47257,"['contemporary country', 'country pop', 'heartland rock']",1p6CdzJRoicjRcSdWoB9Qc,Mitchell Tenpenny,5SO7pvSFiXwU0e1z7C4X7H,track_11,artist
35656,36,102,[],0GtFla0QWHLRngoms5a9Kt,Mariana Thielen,3kxH7rqUBK8uYOyfIuWT7z,track_3,artist
35657,28,1707,['accordion'],5NZd2r4rjPIli27nwjM0QN,Yvette Horner,3lEpY9nucbC3D7iF2U61kU,track_64,artist
35658,30,285,['luxembourgian hip hop'],1pCS8OLLdUA77m3aHkOdsI,Muntu,5rCAzh5iAK6I9x67Q2KUG6,track_117,artist
35659,9,10,[],1cCYWBFvuwV0A1ciel8Ln4,Nané,4t5hXKesSloqmZ4RTEE05p,track_31,artist
35660,48,75409,"['chamber pop', 'icelandic indie', 'stomp and flutter']",5WoWlP0ihSFIxnppxjwSgE,Low Roar,2JfLSAPz4gpLDAjcL82ory,track_7,artist
35661,36,14459,"['chanson', 'laboratorio']",2P03Aan9wfgwkxTwGch2g1,Brigitte Fontaine,2CvmmlQgv6CNjKRBb3H0na,track_66,artist
35662,11,7,[],0QFtd8TasWWI636KhmGlij,Kinetics,5n3JegRSrvI99AJqB7Ak8m,track_137,artist
35663,23,199,[],3srk7xv520Ls9D09QMpEJg,DJ Plead,1OHd5zqicoQHPcUqX9w4jI,track_44,artist
35664,50,23717,[],0jsnWH4QCKcAMpR7vEhh9u,¿Téo?,3UJYeHk1Gtjjvx7lv9wTKb,track_9,artist
35665,45,46681,['chanson'],3fR5PRhFohNbxEXDE69pUz,Serge Lama,20idH14S7NaVjAAtiIohke,track_67,artist
35666,52,5045,[],60PKQFvtGXaQWYfVixrrDk,Kat Krazy,4P5pg21eYdjoNzZ5D5k7MS,track_173,artist
35667,35,11736,"['electra', 'fluxwork', 'russian electronic', 'russian experimental electronic']",7deuX0YejjlcB4uLcdgEDW,Kedr Livanskiy,5NcJpFZSDmXe7D7SkM16lb,track_49,artist
35668,55,41126,"['latin rock', 'mexican indie']",2ae7hwWgesyGJVI2vebofH,Mi Sobrino Memo,5wL3pE9RHXcGzIJxcYqmzv,track_14,artist
35669,18,828,[],4qXHGwlmlTtnpURZXJPmkx,François Deguelt,1ZN87Ql21uMcJEqOZ1RZ4p,track_69,artist
35670,43,808,[],7xsrttFCLfrav97RsNjSPK,Dre Skull,30pqcW30krzzm5ggiaPWnn,track_70,artist
35671,40,2099,"['canadian contemporary country', 'canadian country']",72iCV78mmAfr5s4A5dhjYg,Shawn Austin,0MyNb8fomBHvRiJJCeHRv9,track_22,artist
35672,35,430,[],320O8dWvLkCppiIvVw0mvn,Tracyanne Campbell,2P9hfsj5YmVqtaFDL5OtvI,track_30,artist
35673,34,5286,[],3jLDJWlhuDcbq1DTlWp0NM,Steady Holiday,0qPjxQsmhYYtfLRQfuFBuS,track_6,artist
35674,32,117,[],4dbzO3YLT1nvyC5IBtT4bP,Pit Bailay,1O6wuInV8uorqjncmozxXn,track_72,artist
35675,27,5911,"['bass music', 'lo-fi house', 'outsider house']",48P6su5lHrVCZtJVXMjJnX,Bambounou,7b391Hf8fb40sKsNUixhHT,track_73,artist
35676,40,1633,['country pop'],74mYYs1dlkIRfk36HcsFRv,Carlton Anderson,6sh5sL3xSMDDTot9ZpRUmR,track_25,artist
35677,29,92,[],0taEZOVFAHlW4O3fHaX7vW,Ezra Carey,1Ds0Mx4hHiuHw1oY94GzBM,track_35,artist
35678,33,4278,"['garage psych', 'preverb']",5i74r8NAl9N4v6S3C9mgcc,Stephen Steinbrink,50WAQhGmaNl1OLXNyRn79L,track_19,artist
35679,52,23473,"['bubblegum dance', 'europop']",7ugN9bU7x54gVI2295brJF,Loona,69VnZ3qkph7OyXJK44zFUm,track_78,artist
