,mean_syllables_word,mean_words_sentence,n_sentences,n_words,sentence_similarity,track_id,vocabulary_wealth
39301,1.54,6.3,63,659,0.0030721966205837174,0NQS9GQOkzxSTobH53oEJa,0.75
39302,1.26,3.31,16,72,0.05,3H1YwIi8JDSrFQsT76kiko,0.67
39303,1.24,3.88,51,321,0.03294117647058824,6oWjS5jBcEEr3GedlcfwfI,0.53
39304,1.22,4.75,75,558,0.1218018018018018,06Z7Hy2LUzbcSFmWzwkun1,0.26
39305,-1.0,-1.0,-1,-1,-1.0,2PCTrOWob0vs0io6pfGOYS,-1.0
39306,1.3,5.29,28,240,0.03968253968253968,7gC6Rbllqf1yXNC02e5jz2,0.63
39307,1.24,3.18,45,235,0.052525252525252523,73ROvjXlrsrDcNmCurwWOF,0.52
39308,1.21,3.63,54,328,0.030747728860936407,1WYUu4izLhjuyb8vNE5mL3,0.55
39309,1.23,4.1,41,350,0.03170731707317073,6SEolIp22t0DzeBfCBo3hr,0.62
39310,-1.0,-1.0,-1,-1,-1.0,6YS1MXqso0zlmcL4OV1kXk,-1.0
39311,1.25,3.0,46,252,0.007729468599033816,6b0TsTrgnej652wGwIQkMy,0.68
39312,1.22,3.48,62,401,0.11263881544156532,03ZHO8BwN4Fsz5Fm26ffPY,0.42
39313,1.36,3.44,73,474,0.0928462709284627,08XnGAqrSwqr08vJ0t4py8,0.34
39314,-1.0,-1.0,-1,-1,-1.0,2eNRekAbNz9kQtnL2U2ooh,-1.0
39315,-1.0,-1.0,-1,-1,-1.0,4krGZbZFseVzKvMMn404tQ,-1.0
39316,1.31,2.89,38,192,0.01422475106685633,4cURHmiuYii52BVbhrGbv0,0.68
39317,1.29,4.11,38,281,0.044096728307254626,5tJjo5JDF9zhzYD7yQfATH,0.61
39318,1.17,2.46,56,226,0.04350649350649351,1wYGQl408tww3PoZuoY9sV,0.64
39319,2.11,3.2,41,205,0.11707317073170732,3qzVJh6INW1CzSDVR9MRgS,0.4
39320,-1.0,-1.0,-1,-1,-1.0,0f9hfSrqerRhRZBoBj7MMb,-1.0
39321,1.3,5.29,28,240,0.03968253968253968,3pexR2j9j8OJdlxZ9E4PV0,0.63
39322,1.39,4.12,56,418,0.025974025974025976,7GPstnufSTScEaw9dMxO9H,0.64
39323,1.16,3.18,57,375,0.05701754385964912,71D4LseR0RADPbyvMeTIHR,0.54
39324,-1.0,-1.0,-1,-1,-1.0,2MB6eZBk3vaEFZXyx1MmdX,-1.0
39325,1.67,2.71,34,136,0.0213903743315508,2iiCgacKE0OC7WU1IwFCog,0.67
39326,-1.0,-1.0,-1,-1,-1.0,6iZtDWu3FTuxu7AprIqA3Y,-1.0
39327,1.34,3.09,69,411,0.023444160272804774,0UQSyryW2vxE88AVFSZs3T,0.55
39328,-1.0,-1.0,-1,-1,-1.0,1Y5EqnpZLLoAp4RQQTr10O,-1.0
39329,2.04,2.18,11,35,0.0,6uUORbJHSVvBoX6qp9cDda,0.74
39330,-1.0,-1.0,-1,-1,-1.0,0yVq58uQ2Bp2OVADYlLHNk,-1.0
39331,1.33,2.6,15,75,0.01904761904761905,4U4jKOweJ8FJ061VVp5l2p,0.72
39332,1.29,2.56,45,185,0.05454545454545454,4N0VFSI2wJu2NzwUuI0sMz,0.59
39333,1.96,2.97,71,285,0.04265593561368209,6hRumL1qKeQXroT8pZSJfc,0.57
39334,-1.0,-1.0,-1,-1,-1.0,3uzQC9S17ShcnURJlQfR14,-1.0
39335,1.88,4.53,36,317,0.11428571428571428,53orRX6MudB9jhW0sKZWhW,0.49
39336,1.27,4.64,25,169,0.0,73D6ybnkW2r9UCTTXgCv8G,0.73
39337,1.27,3.64,95,536,0.020828667413213885,0Kz9aGVgFvndWkcaiylIt5,0.47
39338,1.92,2.44,48,183,0.01152482269503546,2Gk2DGx2TEfcABs9GYSFmd,0.71
39339,-1.0,-1.0,-1,-1,-1.0,7aENwq13lwx4TLLNRDxr5P,-1.0
39340,1.72,2.17,35,133,0.05378151260504202,4RzETuKgwfpRnUoi0TBZOL,0.53
39341,1.41,4.71,51,388,0.0,4wTZpGADt47S0pAUr2gsJV,0.74
39342,1.21,3.05,55,288,0.06127946127946128,2sFp6E7lNBbblJGmUtCfFH,0.49
39343,2.03,2.82,34,156,0.017825311942959002,0swoHiwTazywpoqiKDUtGQ,0.71
39344,1.17,3.51,35,192,0.021848739495798318,65P6sYf0i0uCvSXy537bek,0.68
39345,1.96,3.18,38,249,0.07112375533428165,4wYgiYARSciofNZnAG3LLS,0.53
39346,2.0,3.33,89,440,0.01634320735444331,22ZylcvQ4ajUcJkQhYNt9i,0.59
39347,1.15,3.59,88,505,0.04493207941483804,6zQlRd6tvEVJm59P8PMj7o,0.46
39348,1.1,2.95,59,322,0.061367621274108705,0ceGllCN4PZ6ttayn80HUE,0.46
39349,-1.0,-1.0,-1,-1,-1.0,3nSA8ivUWfuRqysFjLeooy,-1.0
39350,2.23,2.37,54,193,0.031446540880503145,2jEgfmOjkzmdI8FFqNHrrf,0.54
39351,2.0,3.33,89,440,0.01634320735444331,40ep8SRCcr98A7EoyOYSS2,0.59
39352,1.24,3.33,36,224,0.05238095238095238,32uhCR3r0mNE7Jf9oE67jH,0.5
39353,1.85,3.91,82,496,0.0304125263474857,4Tlm94Q42ms0UFdJ8mXaNg,0.68
39354,1.26,3.31,54,326,0.03563941299790356,2mgZgUB5KUSf1Qr5QgmzF1,0.52
39355,1.86,3.43,70,354,0.02443064182194617,0sPTfDSZgE3KvcvqaKPtEx,0.61
39356,1.27,3.42,318,1773,0.006110747376148245,4D190G94nT3zYCe3PL04CU,0.47
39357,1.34,3.27,48,257,0.07092198581560284,78wESgTJjT5vBkk2Y5g0si,0.56
39358,1.3,3.43,58,426,0.04839685420447671,45Egmo7icyopuzJN0oMEdk,0.51
39359,-1.0,-1.0,-1,-1,-1.0,2NRo9jAvwqsa2GKjHRgbQW,-1.0
39360,1.73,3.77,97,646,0.01138316151202749,5Q3e16qE1RE5oilN3ukasm,0.6
39361,1.34,4.46,26,171,0.07692307692307693,10Vp6LUbSc5LUM3ksCZB1M,0.56
39362,1.5,3.92,36,257,0.009523809523809525,5ke6QxUNkKCLJuDPRdvJLv,0.66
39363,1.22,3.67,39,255,0.04183535762483131,1RmhAgls8Stsec6a0pSy60,0.55
39364,1.22,1.8,5,18,0.0,5GSkZdxu4xwCijx9l8BPne,0.57
39365,1.88,2.72,43,179,0.028792912513842746,55VkPG0F93r4gYkYXBetfE,0.64
39366,1.21,3.32,34,238,0.06951871657754011,4RL77hMWUq35NYnPLXBpih,0.61
39367,1.09,3.37,27,183,0.07407407407407407,4XQQovRSltOGWevTCgacXY,0.52
39368,1.24,3.8,30,193,0.04597701149425287,3MyfZRZoiGgSdujkEI5I4E,0.59
39369,-1.0,-1.0,-1,-1,-1.0,68jhWCsB1IeN6OtRx8TNXD,-1.0
39370,2.1,3.66,35,236,0.020168067226890758,5X1hQWcfE05YwwyDpyTtjk,0.67
39371,1.15,2.9,30,172,0.041379310344827586,0N5zjRnf8AreOm95iSBXF4,0.5
39372,-1.0,-1.0,-1,-1,-1.0,3hAzCIp1qpFyuOkwZ99Iyo,-1.0
39373,1.31,3.23,31,167,0.008602150537634409,6B1Q7hi48RVUvak1SLoiJX,0.7
39374,1.36,3.7,63,400,0.0670762928827445,22obW8hfDf5VDkuzhQtk8r,0.43
39375,1.79,3.57,42,262,0.07200929152148665,7oJ5gMtXIjVyx9plzoFkHU,0.59
39376,1.21,3.06,51,281,0.018823529411764704,2wkZrYkKGHy115cCOFVPRR,0.65
39377,1.26,2.67,64,224,0.16021825396825398,4AOX3U75YI3lt7mxOYQVw2,0.24
39378,1.13,3.08,75,373,0.06414414414414414,7cxnezNj2EbUySx4xAAqI0,0.61
39379,1.61,3.49,45,263,0.10808080808080808,0l7iZcjZCLTBA5DXIJYDY1,0.51
39380,2.23,3.27,37,208,0.03453453453453453,2UFQi6Zr1yeaaUaUmbw4ZI,0.62
39381,1.19,2.95,84,380,0.07515777395295467,7LL4WNn25gRttBo33fNULY,0.43
39382,1.21,2.48,33,157,0.03598484848484849,3vRvuatWmKcHhxbv6choLR,0.57
39383,-1.0,-1.0,-1,-1,-1.0,7h4RBE1rGeHMoU7722HGVY,-1.0
39384,1.26,4.87,30,245,0.01839080459770115,59K4PhnglJahRrNs6lu83D,0.63
39385,1.63,4.24,75,522,0.035315315315315315,0VKkyBKCXyR99navhVRqcP,0.51
39386,1.39,4.49,43,348,0.023255813953488372,6mrOdPoRpEvya0NVBWAo5X,0.68
39387,1.23,3.08,36,195,0.04126984126984127,2Ok9PIQhVkKAaPTMbM4EvS,0.6
39388,1.25,2.32,38,187,0.10810810810810811,3vL57lNQWn9DedKLxY0nvt,0.46
39389,1.26,3.36,25,146,0.16,17WvocrxbKL2t7HyoSpSCK,0.57
39390,1.19,3.27,11,75,0.0,5GysVdk9zTCUEGOHs30QO6,0.68
39391,1.26,2.94,48,270,0.010638297872340425,1LfWibYjk0TD8YNPtzym9A,0.71
39392,1.24,3.17,48,283,0.030141843971631204,3r6LCOKeOnR68ZaqkZn93y,0.49
39393,1.21,3.42,62,356,0.04547858276044421,6l8MtjzerDjypjMnzRNv7U,0.55
39394,-1.0,-1.0,-1,-1,-1.0,3tymFnsX3jMuCMOClxZR6J,-1.0
39395,2.05,4.73,52,473,0.048265460030165915,309M0MPexbrLYbGpqKstYa,0.51
39396,1.17,3.0,50,273,0.036734693877551024,4b2v0Vk5TNDs2JZPeiC670,0.56
39397,1.38,3.95,63,466,0.0629800307219662,3NLnwwAQbbFKcEcV8hDItk,0.51
39398,1.21,2.89,56,364,0.10454545454545454,6HeaAHKsycwAExOALODHOG,0.32
39399,1.26,3.36,25,146,0.16,4hnOmuelI0ZD6rGi2bfD2q,0.57
39400,2.03,3.47,43,263,0.046511627906976744,2ZWOEMmcN5aerFmasiewTF,0.64
39401,1.53,3.91,34,249,0.06417112299465241,2RRE3hNrMaEu2DQPff2N1s,0.65
39402,1.19,5.0,100,828,0.005454545454545455,0hPLZrnDgtKxrym1BHjDhd,0.65
39403,1.03,5.02,60,525,0.10282485875706214,7wFybC8jBH3zE139OpCtpG,0.4
39404,1.85,3.9,106,596,0.019766397124887692,75c9mPFJttYGx3g0ilUPeW,0.48
39405,2.09,3.75,53,326,0.04716981132075472,0Ihu6hcj4hrWVz22W3G10P,0.56
39406,1.19,4.03,32,200,0.046370967741935484,5WHJ6eYlnID42ccADMPWBr,0.49
39407,1.21,4.91,66,549,0.007925407925407926,541Ywzr1VKpVmAlXne8t0n,0.63
39408,1.35,4.23,70,504,0.04057971014492753,27neOGaYu2fONcrvrVb301,0.48
39409,1.85,3.9,106,596,0.019766397124887692,6K1MLpudKJAHOi0cyYwwKc,0.48
39410,2.13,3.11,35,176,0.047058823529411764,24yTPZXispM0aKaUHxLONo,0.59
39411,1.14,2.67,33,147,0.06060606060606061,1uVk6S6Fpkrmji0iTpgKEC,0.6
39412,1.21,3.45,58,345,0.0338777979431337,59yCHw5KlS1UXV3hsFNw1Q,0.51
39413,-1.0,-1.0,-1,-1,-1.0,2vfXiLXD6lv69YlYPQaSJc,-1.0
39414,1.26,3.36,25,146,0.16,6LHCdtoExzfHG81uN4scxF,0.57
39415,2.08,3.57,30,158,0.05747126436781609,1OOtq8tRnDM8kG2gqUPjAj,0.64
39416,1.4,3.28,39,298,0.03643724696356275,3ph5G7XCARFlJvVUp92XPt,0.62
39417,1.26,3.1,31,177,0.06451612903225806,4ePdbPvSpmZs5HeFp4pn7V,0.5
39418,1.67,2.0,3,12,0.3333333333333333,55Bi3HmRiQPDO11nzrKctz,0.33
39419,1.26,3.36,25,146,0.16,7beFmv4oZNAdy5563QMD44,0.57
39420,1.33,2.39,38,157,0.08108108108108109,14XWXWv5FoCbFzLksawpEe,0.59
39421,1.14,3.27,49,274,0.03571428571428571,14ZPpkCQo8I4bOgwCncr7F,0.58
39422,1.26,3.1,31,177,0.06451612903225806,067v6ouulSgaIwqTZKdPD8,0.5
39423,-1.0,-1.0,-1,-1,-1.0,3Fp06IJMlyYYw6RKPLcDPv,-1.0
39424,-1.0,-1.0,-1,-1,-1.0,2pr6us08iPNzIex5q6fMvI,-1.0
39425,1.24,4.34,29,190,0.017241379310344827,7cy1bEJV6FCtDaYpsk8aG6,0.66
39426,1.39,4.9,20,178,0.12105263157894737,3eJ6OorRYh5u4G2hwNNRnS,0.59
39427,2.09,3.44,16,87,0.058333333333333334,7ejJ8Ndox8S9wrv72Sm3Af,0.66
39428,1.49,5.55,11,76,0.07272727272727272,59sHDRD5oCYDdSlx7ivFX6,0.62
39429,-1.0,-1.0,-1,-1,-1.0,2wBjruIy8A1W1K9sMF5E4f,-1.0
39430,1.29,3.39,23,144,0.03162055335968379,3KPwt1LBpt1jVSHz8GXERo,0.71
39431,1.19,2.95,40,228,0.038461538461538464,6RcWdxxvdKiEByaJM3WEny,0.5
39432,2.09,3.44,16,87,0.058333333333333334,08XE9DL4G4nB21QgHEkeaT,0.66
39433,1.2,3.14,42,198,0.04645760743321719,0wdaPticLmmqJdhgLDJ9zI,0.56
39434,-1.0,-1.0,-1,-1,-1.0,2pmIi2tzVNQg9euVmTgGws,-1.0
39435,1.27,2.98,55,280,0.0053872053872053875,0ofHAoxe9vBkTCp2UQIavz,0.73
39436,1.47,4.19,80,529,0.03164556962025317,236Joyhsvc06vmBkKjCFwf,0.63
39437,1.15,3.21,70,362,0.035196687370600416,6Qb7gtV6Q4MnUjSbkFcopl,0.48
39438,-1.0,-1.0,-1,-1,-1.0,2gZDDV8F8oluFnZj77Z8sw,-1.0
39439,1.33,37.18,158,11805,0.004192534064339273,5U8Vx3SvphaQelS7rU8ZFo,0.34
39440,1.05,4.38,34,229,0.1657754010695187,0SvfyHYDp2uIsHt53LDlI9,0.48
39441,1.07,3.14,80,474,0.05727848101265823,4QDiWSoFqt8u2WZRA5CSU8,0.41
39442,2.09,3.44,16,87,0.058333333333333334,232OpLFVugkwN7obgpqMKJ,0.66
39443,1.29,4.11,44,258,0.06025369978858351,0qQNbsQdw13cOwWLoQ19tx,0.43
39444,1.41,3.68,22,142,0.017316017316017316,6X8RwipLCYIsqJe58uVVyY,0.7
39445,2.01,3.13,31,148,0.04946236559139785,3LyUuxJWLLGxSzel2aDR4W,0.58
39446,1.25,4.29,80,451,0.03417721518987342,7CrTISkJV6oELlNRFxo4X5,0.52
39447,1.47,2.35,37,153,0.024024024024024024,379N4RpA8NPZCEZYIaE1Cs,0.68
39448,-1.0,-1.0,-1,-1,-1.0,7EmWxGbLI9kq4SCl8gokfb,-1.0
39449,1.92,4.0,59,340,0.03389830508474576,7cnm6MnAwwnf52Jy47WTGN,0.67
39450,1.8,3.65,26,163,0.015384615384615385,2kfSFdq2h0xLXq01em1zc7,0.69
39451,1.31,4.6,98,708,0.04986324426677888,1JRNHAgCMSCbzxzl6IlUhN,0.4
39452,1.12,2.25,89,359,0.01787538304392237,3qYREPyUWFMtozK7XUXtgG,0.64
39453,-1.0,-1.0,-1,-1,-1.0,2j7KWkLBAd9FhXpo1065Di,-1.0
39454,2.09,4.71,91,758,0.003907203907203907,3LTO1r3FGvG3WwNPj09qau,0.75
39455,1.33,2.39,38,157,0.08108108108108109,0LrwgdLsFaWh9VXIjBRe8t,0.59
39456,1.22,3.07,68,342,0.053994732221246705,6qJzFn1uLtIPb2J7c8Opy3,0.45
39457,1.22,3.44,43,258,0.015503875968992248,34amktxLDwvmvk7Tod31ZM,0.7
39458,1.13,3.98,58,316,0.0544464609800363,4TwWOcvjY1qt3QJvtveAGm,0.35
39459,1.93,3.96,67,381,0.013568521031207599,67drSnsvCSQsEZ9zszjDEy,0.74
39460,1.37,3.97,29,165,0.05172413793103448,3LoDeIbiR12sAznmpNEmKA,0.62
39461,1.02,1.48,127,443,0.23372078490188727,33TLxCNxXr52OQFz6p5Wh7,0.18
39462,1.25,2.67,69,304,0.06820119352088662,0ozd432IdkUR3ItM8ieKt0,0.47
39463,1.36,3.78,49,294,0.0195578231292517,1mea3bSkSGXuIRvnydlB5b,0.63
39464,1.93,3.96,67,381,0.013568521031207599,6TNLQptJ0fYy3vZgKYAUvT,0.74
39465,1.32,3.76,46,291,0.05410628019323672,7jTKLKs3NDmDnJHan5M2A0,0.49
39466,-1.0,-1.0,-1,-1,-1.0,3Y03rcLRJDmNJ0aXXkag5r,-1.0
39467,1.36,6.94,48,565,0.040780141843971635,4sL7tcWmHzqk75Ai1tO7Ij,0.58
39468,-1.0,-1.0,-1,-1,-1.0,3eNHU0ciF5SK50JC64L4No,-1.0
39469,1.41,3.68,22,142,0.017316017316017316,7r7s15JM3CFEmCejnCxQ2H,0.7
39470,1.34,4.12,26,199,0.08,4gMgiXfqyzZLMhsksGmbQV,0.66
39471,1.4,3.53,53,320,0.05660377358490566,34unvQ6khlAbtGX4Tw6auS,0.52
39472,1.39,4.66,35,254,0.03529411764705882,0EpUhwbSheIALEkgqOrYzq,0.67
39473,-1.0,-1.0,-1,-1,-1.0,2bFGdHLL5pdN2SZK1pcuxg,-1.0
39474,1.41,3.68,22,142,0.017316017316017316,3gpI6WPZP2W2A5BhwDKTWh,0.7
39475,2.08,3.24,90,450,0.030212234706616728,6ceFUA4tpIUfkMH7LZbjV4,0.59
39476,-1.0,-1.0,-1,-1,-1.0,3D9jtJXHQWN9sewkOrUm5H,-1.0
39477,1.47,6.25,16,187,0.03333333333333333,6Llfqdu7buD8KsrUBv172a,0.69
39478,2.06,2.73,30,125,0.052873563218390804,21hXxI1sacFLlxiS1kuBi0,0.61
39479,1.41,3.68,22,142,0.017316017316017316,1ChvyN1v6SOKbAJnSjMc1M,0.7
39480,1.46,4.0,21,132,0.04285714285714286,1EoN7hqAsyuTUrBjJPzWJF,0.59
39481,1.52,3.5,36,257,0.022222222222222223,5rPraK3N8aOIO6nviAYTuW,0.67
39482,1.25,3.84,38,244,0.051209103840682786,3TuY8mqQg87npAZdcAE7I5,0.5
39483,1.85,3.23,31,159,0.03870967741935484,3pMo77B4r1NwwIK78lO4xf,0.71
39484,1.41,3.68,22,142,0.017316017316017316,6lVyXur7x3Pc2bErF4YrqW,0.7
39485,1.26,3.03,37,178,0.05405405405405406,4CqbJHZ6JtVM3MLh41y7JI,0.66
39486,1.32,3.0,35,180,0.015126050420168067,1VxrYvOkWTCRs7Ikx2IsCN,0.7
39487,1.2,2.87,46,242,0.11690821256038647,1hx5XSk2uGFGBuUIROLGHN,0.43
39488,2.0,3.57,7,27,0.0,1b6KiXmQwC6nE1Mu4PKqnz,0.74
39489,2.21,4.23,48,351,0.0,5ABJNOBKeE7tNn5aOGXQ1R,0.77
39490,1.38,4.04,47,245,0.12950971322849214,1PnmXdkqRktZT67tE8fv7d,0.29
39491,1.22,2.93,85,372,0.02100840336134454,5NxRF81TGIBgk76w5VtGc3,0.66
39492,1.27,2.9,61,287,0.12185792349726776,3U3eFYWcekCDDFnYYctCnp,0.47
39493,1.91,2.8,35,149,0.030252100840336135,0lZzn838LP9soPLCJMg9oC,0.64
39494,2.21,4.23,48,351,0.0,0acg3hGbvFQGnaS3VGjSI0,0.77
39495,1.11,3.9,67,460,0.013568521031207599,67WTwafOMgegV6ABnBQxcE,0.61
39496,1.28,4.26,27,199,0.11396011396011396,1Y7BIEFkbSQYU8OecyrJZm,0.62
39497,1.32,3.9,42,252,0.016260162601626018,0YqN3VB5yW6YiVjKgptaL7,0.72
39498,1.94,3.69,29,164,0.022167487684729065,1gPykzy8NmGgjRdnpaBFcL,0.66
39499,1.35,24.8,145,7165,0.00421455938697318,3rF3KAWIFch7nsSbV5Bx2X,0.42
39500,1.23,3.5,32,206,0.11290322580645161,07GvNcU1WdyZJq3XxP0kZa,0.34
39501,1.28,4.22,27,177,0.07122507122507123,6V8bwf2SMbET7DiH05oTiK,0.54
39502,1.5,3.58,36,206,0.007936507936507936,1FbTVOSzgWdIDpOlLwnsQz,0.72
39503,1.53,3.37,65,319,0.09519230769230769,5Odthf0CRIysullhulo7gg,0.4
39504,1.44,4.93,87,646,0.027532745255279337,20JyLsaGV5UJ0RLXDL4KXG,0.65
39505,1.35,3.61,115,664,0.029900839054157132,2hrUO4drrO63i7FYbCLBl2,0.45
39506,1.68,2.94,36,216,0.15555555555555556,2KZXF3p2o5oNl4dYme5zhH,0.52
39507,1.16,3.69,71,466,0.04869215291750503,6GW4n7EdAV9w8YpAgtJnuc,0.42
39508,2.19,5.32,31,189,0.11827956989247312,2x5T831QFseSbGN2jD0lle,0.38
39509,1.44,4.93,87,646,0.027532745255279337,650ZLb5y0Tm5A93hOz50fZ,0.65
39510,1.25,2.97,39,213,0.024291497975708502,1vxw6aYJls2oq3gW0DujAo,0.61
39511,1.52,3.5,36,257,0.022222222222222223,1lY4zyy8Ya467kutEzzjQv,0.67
39512,1.12,2.25,89,359,0.01787538304392237,2GRMJEIAvKlqJd9UHZTjRD,0.64
39513,1.35,4.06,71,346,0.096579476861167,3xnoVm06HRKetBphMbd3uQ,0.26
39514,2.11,3.1,61,311,0.017486338797814208,7JpzzaCzljQdfnG7wPRqSe,0.64
39515,1.26,4.18,49,360,0.08418367346938775,127uq83uGFapbddqiMUKky,0.6
39516,1.4,2.75,36,180,0.022222222222222223,3M1GUuhtJLatUZWJ2j2mcC,0.67
39517,1.13,4.31,51,418,0.07529411764705882,13xKh7WqwxzEFYhYCJJwHg,0.53
39518,2.01,4.08,38,233,0.04267425320056899,6yt5G8Nk1CpvZfeD3w0UqA,0.57
39519,1.77,3.1,71,461,0.03702213279678068,0LKErfBZ5FbBiLB4OcZRbL,0.52
39520,1.27,4.55,58,493,0.038112522686025406,0afhq8XCExXpqazXczTSve,0.58
39521,1.47,3.06,49,265,0.036564625850340135,3lCy5IxMi75I7ja0wGi4y1,0.63
39522,1.6,3.1,21,96,0.13333333333333333,47yg956g07FNkQKZZWczRQ,0.69
39523,2.05,3.33,30,187,0.059770114942528735,4tEwUxOWcQUMfxytm6BLir,0.62
39524,2.14,3.22,72,387,0.061815336463223784,3ivfLh885IydQvVgC3lhr3,0.41
39525,1.2,3.41,27,161,0.06267806267806268,612VcBshQcy4mpB2utGc3H,0.47
39526,1.0,1.63,46,155,0.47342995169082125,3VGCxo3ojR9PJQ81IqCE3p,0.5
39527,1.13,4.19,73,439,0.12709284627092846,1MvsLpVM9nL0V715HNK5nU,0.41
39528,2.22,3.61,28,177,0.05026455026455026,3UA8Vjo0hQXGJnoeQF1SOL,0.68
39529,1.21,2.51,81,314,0.018827160493827162,2Y0iGXY6m6immVb2ktbseM,0.59
39530,1.2,3.41,27,161,0.06267806267806268,3AYcyxEACnmE6d96RPubID,0.47
39531,-1.0,-1.0,-1,-1,-1.0,4hvv7fv2WSlhzePTN1q7p0,-1.0
39532,1.3,3.7,71,436,0.06398390342052314,168Zcu80XXOBXYsYHgJDK4,0.4
39533,2.25,2.5,34,141,0.0106951871657754,25feyURlDdu33rvBxx153B,0.72
39534,1.15,2.68,34,181,0.0570409982174688,1qtiESAzfGMw3YqJvI97ki,0.56
39535,1.31,3.74,82,440,0.03342366757000903,1M7d9SafRzWFP0vhNViPro,0.53
39536,1.23,4.28,86,763,0.10752393980848153,3ty8VlS3VtlHzLYwpZ6J3t,0.41
39537,1.23,5.11,55,518,0.05925925925925926,6gDLTaBvqO0kD7RVpSHiS3,0.5
39538,2.33,3.64,22,117,0.008658008658008658,7tNXEvoNkcSzxs9FknPPhu,0.76
39539,1.96,2.66,29,133,0.04187192118226601,4loahikyaBOQPyyTKum7ko,0.71
39540,1.86,3.8,49,214,0.1598639455782313,2dFgoTT7OLH75PgeGenC8G,0.4
39541,1.23,4.28,86,763,0.10752393980848153,6yJoNfV5vbRhEZZZr7S6mt,0.41
39542,1.22,3.74,97,457,0.02813573883161512,65eraLUxV51a3LMD1ixDAF,0.5
39543,2.3,3.86,21,120,0.1619047619047619,5k4bqKQd7ZIiBWOjymJxMh,0.41
39544,2.08,2.73,48,242,0.03900709219858156,75rzmuYJMW2pVSdyEVn6hm,0.68
39545,1.18,3.06,63,334,0.04352278545826933,0HZhYMZOcUzZKSFwPOti6m,0.47
39546,-1.0,-1.0,-1,-1,-1.0,04xi3BH4i4U1lMrYOgr4Ed,-1.0
39547,1.21,4.48,88,504,0.03761755485893417,7ihLqNmG5BurdlCtdmhCPa,0.51
39548,2.03,3.44,9,36,0.08333333333333333,59YCbAnxl57hn5ka4xwVtS,0.7
39549,1.14,2.78,69,348,0.0733162830349531,6SYkmlbzDlZ7JViXjuCvq8,0.49
39550,1.25,3.57,42,238,0.07897793263646923,2g2GkH3vZHk4lWzBjgQ6nY,0.41
39551,-1.0,-1.0,-1,-1,-1.0,2O6WOZ23xruJq1poUUhfMi,-1.0
39552,1.18,5.38,68,410,0.050921861281826165,5mN3xSyvCmFy1jkdA98IfS,0.45
39553,2.03,3.44,9,36,0.08333333333333333,76fJZf6M8PHkeOwWotTkDa,0.7
39554,1.96,3.24,33,161,0.03409090909090909,4ldjjORztojppRGahseu1I,0.62
39555,1.36,3.78,49,294,0.0195578231292517,3Fcfwhm8oRrBvBZ8KGhtea,0.63
39556,1.66,2.86,57,287,0.05200501253132832,4qo6DYq8K8l99XhkT0HANr,0.52
39557,1.49,6.39,109,1098,0.007135575942915392,0JPXDBq6xuAql4H0IFt84h,0.66
39558,2.03,3.44,9,36,0.08333333333333333,22C3Cxpo7n8HVeNH1AFX45,0.7
39559,1.61,1.75,64,215,0.1314484126984127,0QPYkVeQlbJ79OochKx9qg,0.5
39560,1.25,3.86,56,427,0.07987012987012987,61dCUoMCg28qEBzrW6htYM,0.43
39561,1.66,2.86,57,287,0.05200501253132832,0ph2IADq0rcLnyGWQK2rbS,0.52
39562,1.37,31.82,97,5855,0.000859106529209622,7aqEIfDVM91ryHmfiulwmF,0.53
39563,1.96,2.75,57,263,0.010025062656641603,6cbgZeaYrbLKwhOtkagFOJ,0.69
39564,1.92,3.27,49,246,0.04591836734693878,1qRiU9CADApkBC4pTWFYye,0.54
39565,1.31,3.74,82,440,0.03342366757000903,3d4lc8esnUl7Bx9J9d9oty,0.53
39566,-1.0,-1.0,-1,-1,-1.0,3MnXLbIP6Vq1K1lbu8wbvD,-1.0
39567,1.87,4.28,226,1484,0.0009832841691248771,63piuNbKgyASwtlj3kq4ye,0.67
39568,1.31,3.45,29,182,0.029556650246305417,2CDwlYqBIm9X3G8OEFvCbu,0.64
39569,1.91,2.72,60,295,0.024293785310734464,0u4N6w5lBw5xMrzJitRWUo,0.52
39570,1.31,3.74,82,440,0.03342366757000903,41RSRxdVqnSWlL9Glx95fG,0.53
39571,1.66,2.86,57,287,0.05200501253132832,4tjgBatcB1gNoCYseXtRQB,0.52
39572,2.03,4.8,150,1013,0.0015212527964205817,29JxbOQf5YFFpqWgNauToo,0.69
39573,1.43,2.97,60,306,0.0711864406779661,4BVFVaa1fDo20Ud1q5Gd2N,0.46
39574,2.1,3.85,54,345,0.06009783368273934,0NAT5pDG4XcYe9sUD3fR7k,0.55
39575,1.15,4.39,80,549,0.032278481012658226,7N3PAbqfTjSEU1edb2tY8j,0.44
39576,-1.0,-1.0,-1,-1,-1.0,0H3vJA0Wed08QY0K1iAmyG,-1.0
39577,1.21,4.17,94,589,0.10981468771448182,2tsuHoDRjMTPkibpOkRuq4,0.37
39578,-1.0,-1.0,-1,-1,-1.0,1paCVo6JiRPNCQApMgjLh9,-1.0
39579,1.88,3.4,73,480,0.03919330289193303,6bI00brFpeprqCDqKouEJS,0.56
39580,1.29,4.67,3,32,0.0,3UsE0SnU5HFWm3vkjCBQik,0.67
39581,1.22,2.51,106,422,0.005031446540880503,3PA9dH8cT0wR5UW4XkC44Y,0.68
39582,1.49,4.12,59,523,0.05376972530683811,4jWSg7aWJv6eZG8dSxsejP,0.46
